index,time,sleep,duration,overruns,count
4484,1711892658494850,9990,9,0,132
4485,1711892658504854,9990,9,0,133
4486,1711892658514857,9990,9,0,134
4487,1711892658524861,9990,9,0,135
4488,1711892658534865,9990,9,0,136
4489,1711892658544869,9990,9,0,137
4490,1711892658554874,9990,9,0,138
4491,1711892658564877,9991,8,0,139
4492,1711892658574881,9990,9,0,140
4493,1711892658584885,9990,9,0,141
4494,1711892658594889,9990,9,0,142
4495,1711892658604892,9990,9,0,143
4496,1711892658614896,9990,9,0,144
4497,1711892658624900,9991,8,0,145
4498,1711892658634904,9990,9,0,146
4499,1711892658644907,9990,9,0,147
4500,1711892658654912,9990,9,0,148
4501,1711892658664916,9991,8,0,149
4502,1711892658674920,9990,9,0,150
4503,1711892658684924,9988,11,0,151
4504,1711892658694927,9990,9,0,152
4505,1711892658704931,9990,9,0,153
4506,1711892658714935,9990,9,0,154
4507,1711892658724939,9990,9,0,155
4508,1711892658734942,9990,9,0,156
4509,1711892658744946,9990,9,0,157
4510,1711892658754951,9990,9,0,158
4511,1711892658764955,9991,8,0,159
4512,1711892658774959,9990,9,0,160
4513,1711892658784963,9990,9,0,161
4514,1711892658794966,9990,9,0,162
4515,1711892658804970,9990,9,0,163
4516,1711892658814974,9990,9,0,164
4517,1711892658824977,9990,9,0,165
4518,1711892658834981,9990,9,0,166
4519,1711892658844985,9990,9,0,167
4520,1711892658854990,9990,9,0,168
4521,1711892658864993,9991,8,0,169
4522,1711892658874997,9990,9,0,170
4523,1711892658885001,9990,9,0,171
4524,1711892658895005,9990,9,0,172
4525,1711892658905008,9990,9,0,173
4526,1711892658915012,9990,9,0,174
4527,1711892658925016,9990,9,0,175
4528,1711892658935019,9990,9,0,176
4529,1711892658945023,9990,9,0,177
4530,1711892658955028,9990,9,0,178
4531,1711892658965032,9991,8,0,179
4532,1711892658975036,9990,9,0,180
4533,1711892658985039,9990,9,0,181
4534,1711892658995043,9990,9,0,182
4535,1711892659005047,9990,9,0,183
4536,1711892659015050,9990,9,0,184
4537,1711892659025054,9990,9,0,185
4538,1711892659035058,9990,9,0,186
4539,1711892659045066,9990,9,0,187
4540,1711892659055073,9985,14,0,188
4541,1711892659065078,9987,12,0,189
4542,1711892659075081,9990,9,0,190
4543,1711892659085085,9990,9,0,191
4544,1711892659095089,9990,9,0,192
4545,1711892659105093,9990,9,0,193
4546,1711892659115096,9990,9,0,194
4547,1711892659125100,9990,9,0,195
4548,1711892659135104,9990,9,0,196
4549,1711892659145108,9990,9,0,197
4550,1711892659155113,9990,9,0,198
4551,1711892659165117,9991,8,0,199
4552,1711892659175121,9990,9,0,200
4553,1711892659185125,9990,9,0,201
4554,1711892659195129,9990,9,0,202
4555,1711892659205132,9991,8,0,203
4556,1711892659215136,9990,9,0,204
4557,1711892659225140,9990,9,0,205
4558,1711892659235144,9990,9,0,206
4559,1711892659245147,9990,9,0,207
4560,1711892659255152,9990,9,0,208
4561,1711892659265156,9991,8,0,209
4562,1711892659275160,9990,9,0,210
4563,1711892659285164,9990,9,0,211
4564,1711892659295167,9990,9,0,212
4565,1711892659305171,9990,9,0,213
4566,1711892659315175,9990,9,0,214
4567,1711892659325178,9990,9,0,215
4568,1711892659335182,9990,9,0,216
4569,1711892659345186,9990,9,0,217
4570,1711892659355191,9990,9,0,218
4571,1711892659365195,9991,9,0,219
4572,1711892659375199,9990,9,0,220
4573,1711892659385203,9990,9,0,221
4574,1711892659395206,9990,9,0,222
4575,1711892659405210,9990,9,0,223
4576,1711892659415214,9990,9,0,224
4577,1711892659425217,9990,9,0,225
4578,1711892659435221,9990,9,0,226
4579,1711892659445225,9990,9,0,227
4580,1711892659455230,9990,9,0,228
4581,1711892659465234,9990,9,0,229
4582,1711892659475238,9990,9,0,230
4583,1711892659485242,9990,9,0,231
4584,1711892659495245,9990,9,0,232
4585,1711892659505249,9990,9,0,233
4586,1711892659515253,9990,9,0,234
4587,1711892659525256,9990,9,0,235
4588,1711892659535260,9990,9,0,236
4589,1711892659545264,9991,8,0,237
4590,1711892659555269,9990,9,0,238
4591,1711892659565273,9991,8,0,239
4592,1711892659575277,9990,9,0,240
4593,1711892659585281,9990,9,0,241
4594,1711892659595285,9990,9,0,242
4595,1711892659605289,9990,9,0,243
4596,1711892659615293,9990,9,0,244
4597,1711892659625297,9990,9,0,245
4598,1711892659635301,9990,9,0,246
4599,1711892659645305,9990,9,0,247
4600,1711892659655310,9990,9,0,248
4601,1711892659665314,9991,8,0,249
4602,1711892659675318,9990,9,0,250
4603,1711892659685322,9990,9,0,251
4604,1711892659695326,9990,9,0,252
4605,1711892659705330,9990,9,0,253
4606,1711892659715334,9990,9,0,254
4607,1711892659725338,9990,9,0,255
4608,1711892659735341,9981,18,0,0
4609,1711892659745345,9990,9,0,1
4610,1711892659755350,9991,8,0,2
4611,1711892659765353,9991,8,0,3
4612,1711892659775357,9991,8,0,4
4613,1711892659785360,9992,7,0,5
4614,1711892659795363,9992,7,0,6
4615,1711892659805366,9992,7,0,7
4616,1711892659815369,9992,7,0,8
4617,1711892659825372,9992,7,0,9
4618,1711892659835376,9992,7,0,10
4619,1711892659845379,9992,7,0,11
4620,1711892659855383,9992,7,0,12
4621,1711892659865387,9992,7,0,13
4622,1711892659875391,9991,8,0,14
4623,1711892659885394,9991,8,0,15
4624,1711892659895398,9991,8,0,16
4625,1711892659905401,9991,8,0,17
4626,1711892659915405,9991,8,0,18
4627,1711892659925408,9991,8,0,19
4628,1711892659935412,9991,8,0,20
4629,1711892659945415,9991,8,0,21
4630,1711892659955420,9991,8,0,22
4631,1711892659965424,9991,8,0,23
4632,1711892659975428,9990,9,0,24
4633,1711892659985432,9990,9,0,25
4634,1711892659995436,9990,9,0,26
4635,1711892660005440,9990,9,0,27
4636,1711892660015443,9990,9,0,28
4637,1711892660025447,9990,9,0,29
4638,1711892660035451,9990,9,0,30
4639,1711892660045455,9990,9,0,31
4640,1711892660055459,9990,9,0,32
4641,1711892660065463,9991,8,0,33
4642,1711892660075467,9990,9,0,34
4643,1711892660085471,9990,9,0,35
4644,1711892660095474,9990,9,0,36
4645,1711892660105478,9990,9,0,37
4646,1711892660115482,9990,9,0,38
4647,1711892660125485,9990,9,0,39
4648,1711892660135490,9990,9,0,40
4649,1711892660145494,9990,9,0,41
4650,1711892660155499,9990,9,0,42
4651,1711892660165503,9991,8,0,43
4652,1711892660175507,9990,9,0,44
4653,1711892660185510,9990,9,0,45
4654,1711892660195514,9990,9,0,46
4655,1711892660205518,9990,9,0,47
4656,1711892660215522,9990,9,0,48
4657,1711892660225526,9990,9,0,49
4658,1711892660235529,9990,9,0,50
4659,1711892660245533,9983,16,0,51
4660,1711892660255538,9987,12,0,52
4661,1711892660265542,9991,8,0,53
4662,1711892660275546,9990,9,0,54
4663,1711892660285550,9990,9,0,55
4664,1711892660295553,9990,9,0,56
4665,1711892660305557,9990,9,0,57
4666,1711892660315561,9990,9,0,58
4667,1711892660325565,9990,9,0,59
4668,1711892660335568,9990,9,0,60
4669,1711892660345572,9990,9,0,61
4670,1711892660355577,9990,9,0,62
4671,1711892660365581,9991,8,0,63
4672,1711892660375585,9990,9,0,64
4673,1711892660385589,9991,8,0,65
4674,1711892660395592,9990,9,0,66
4675,1711892660405596,9990,9,0,67
4676,1711892660415600,9990,9,0,68
4677,1711892660425604,9990,9,0,69
4678,1711892660435607,9990,9,0,70
4679,1711892660445611,9990,9,0,71
4680,1711892660455616,9990,9,0,72
4681,1711892660465620,9991,8,0,73
4682,1711892660475624,9990,9,0,74
4683,1711892660485628,9990,9,0,75
4684,1711892660495631,9990,9,0,76
4685,1711892660505635,9990,9,0,77
4686,1711892660515639,9990,9,0,78
4687,1711892660525643,9990,9,0,79
4688,1711892660535646,9990,9,0,80
4689,1711892660545652,9991,9,0,81
4690,1711892660555662,9988,11,0,82
4691,1711892660565668,9985,14,0,83
4692,1711892660575673,9990,9,0,84
4693,1711892660585676,9991,8,0,85
4694,1711892660595680,9990,9,0,86
4695,1711892660605684,9990,9,0,87
4696,1711892660615688,9990,9,0,88
4697,1711892660625692,9990,9,0,89
4698,1711892660635695,9990,9,0,90
4699,1711892660645699,9990,9,0,91
4700,1711892660655706,9990,9,0,92
4701,1711892660665709,9990,9,0,93
4702,1711892660675713,9990,9,0,94
4703,1711892660685717,9990,9,0,95
4704,1711892660695721,9991,8,0,96
4705,1711892660705725,9990,9,0,97
4706,1711892660715728,9990,9,0,98
4707,1711892660725732,9990,9,0,99
4708,1711892660735738,9990,9,0,100
4709,1711892660745744,9987,12,0,101
4710,1711892660755750,9987,12,0,102
4711,1711892660765754,9990,9,0,103
4712,1711892660775758,9990,9,0,104
4713,1711892660785762,9990,9,0,105
4714,1711892660795766,9988,12,0,106
4715,1711892660805770,9990,9,0,107
4716,1711892660815773,9990,9,0,108
4717,1711892660825777,9990,9,0,109
4718,1711892660835781,9990,9,0,110
4719,1711892660845785,9990,9,0,111
4720,1711892660855790,9990,9,0,112
4721,1711892660865793,9990,9,0,113
4722,1711892660875797,9990,9,0,114
4723,1711892660885801,9990,9,0,115
4724,1711892660895805,9990,9,0,116
4725,1711892660905808,9990,9,0,117
4726,1711892660915812,9990,9,0,118
4727,1711892660925816,9990,9,0,119
4728,1711892660935819,9990,9,0,120
4729,1711892660945823,9990,9,0,121
4730,1711892660955828,9990,9,0,122
4731,1711892660965832,9991,8,0,123
4732,1711892660975836,9990,9,0,124
4733,1711892660985840,9990,9,0,125
4734,1711892660995843,9990,9,0,126
4735,1711892661005847,9990,9,0,127
4736,1711892661015851,9990,9,0,128
4737,1711892661025855,9990,9,0,129
4738,1711892661035858,9990,9,0,130
4739,1711892661045862,9990,9,0,131
4740,1711892661055867,9990,9,0,132
4741,1711892661065871,9991,8,0,133
4742,1711892661075875,9990,9,0,134
4743,1711892661085878,9990,9,0,135
4744,1711892661095882,9990,9,0,136
4745,1711892661105886,9990,9,0,137
4746,1711892661115890,9990,9,0,138
4747,1711892661125893,9990,9,0,139
4748,1711892661135897,9990,9,0,140
4749,1711892661145901,9990,9,0,141
4750,1711892661155906,9990,9,0,142
4751,1711892661165910,9991,8,0,143
4752,1711892661175914,9990,9,0,144
4753,1711892661185917,9990,9,0,145
4754,1711892661195921,9990,9,0,146
4755,1711892661205925,9990,9,0,147
4756,1711892661215929,9990,9,0,148
4757,1711892661225932,9990,9,0,149
4758,1711892661235937,9990,9,0,150
4759,1711892661245940,9990,9,0,151
4760,1711892661255946,9991,9,0,152
4761,1711892661265949,9991,8,0,153
4762,1711892661275953,9990,9,0,154
4763,1711892661285957,9990,9,0,155
4764,1711892661295961,9990,9,0,156
4765,1711892661305964,9990,9,0,157
4766,1711892661315968,9990,9,0,158
4767,1711892661325972,9990,9,0,159
4768,1711892661335975,9990,9,0,160
4769,1711892661345979,9991,9,0,161
4770,1711892661355984,9991,9,0,162
4771,1711892661365988,9990,9,0,163
4772,1711892661375992,9990,9,0,164
4773,1711892661385995,9990,9,0,165
4774,1711892661395999,9990,9,0,166
4775,1711892661406003,9990,9,0,167
4776,1711892661416006,9990,9,0,168
4777,1711892661426010,9990,9,0,169
4778,1711892661436014,9990,9,0,170
4779,1711892661446017,9990,9,0,171
4780,1711892661456022,9990,9,0,172
4781,1711892661466026,9990,9,0,173
4782,1711892661476030,9990,9,0,174
4783,1711892661486033,9990,9,0,175
4784,1711892661496037,9990,9,0,176
4785,1711892661506041,9990,9,0,177
4786,1711892661516045,9990,9,0,178
4787,1711892661526048,9990,9,0,179
4788,1711892661536052,9990,9,0,180
4789,1711892661546056,9990,9,0,181
4790,1711892661556061,9990,9,0,182
4791,1711892661566066,9991,8,0,183
4792,1711892661576069,9990,9,0,184
4793,1711892661586073,9990,9,0,185
4794,1711892661596077,9990,9,0,186
4795,1711892661606081,9990,9,0,187
4796,1711892661616085,9990,9,0,188
4797,1711892661626089,9990,9,0,189
4798,1711892661636093,9990,9,0,190
4799,1711892661646097,9990,9,0,191
4800,1711892661656102,9990,9,0,192
4801,1711892661666106,9991,8,0,193
4802,1711892661676110,9990,9,0,194
4803,1711892661686115,9990,9,0,195
4804,1711892661696118,9990,9,0,196
4805,1711892661706122,9990,9,0,197
4806,1711892661716126,9989,10,0,198
4807,1711892661726130,9990,9,0,199
4808,1711892661736134,9990,9,0,200
4809,1711892661746138,9990,9,0,201
4810,1711892661756143,9990,9,0,202
4811,1711892661766147,9991,8,0,203
4812,1711892661776152,9990,9,0,204
4813,1711892661786156,9989,10,0,205
4814,1711892661796159,9990,9,0,206
4815,1711892661806163,9990,9,0,207
4816,1711892661816167,9990,9,0,208
4817,1711892661826171,9990,9,0,209
4818,1711892661836175,9990,9,0,210
4819,1711892661846178,9990,9,0,211
4820,1711892661856184,9990,9,0,212
4821,1711892661866187,9991,8,0,213
4822,1711892661876191,9990,9,0,214
4823,1711892661886195,9990,9,0,215
4824,1711892661896201,9990,9,0,216
4825,1711892661906207,9988,11,0,217
4826,1711892661916211,9989,10,0,218
4827,1711892661926215,9990,9,0,219
4828,1711892661936219,9990,9,0,220
4829,1711892661946223,9991,9,0,221
4830,1711892661956228,9990,9,0,222
4831,1711892661966232,9991,8,0,223
4832,1711892661976236,9990,9,0,224
4833,1711892661986239,9990,9,0,225
4834,1711892661996243,9990,9,0,226
4835,1711892662006247,9990,9,0,227
4836,1711892662016251,9990,9,0,228
4837,1711892662026254,9990,9,0,229
4838,1711892662036258,9990,9,0,230
4839,1711892662046262,9990,9,0,231
4840,1711892662056272,9990,9,0,232
4841,1711892662066277,9986,14,0,233
4842,1711892662076281,9989,10,0,234
4843,1711892662086285,9990,9,0,235
4844,1711892662096289,9990,9,0,236
4845,1711892662106293,9990,9,0,237
4846,1711892662116297,9990,9,0,238
4847,1711892662126300,9990,9,0,239
4848,1711892662136304,9986,13,0,240
4849,1711892662146308,9987,12,0,241
4850,1711892662156314,9987,12,0,242
4851,1711892662166318,9990,9,0,243
4852,1711892662176322,9990,9,0,244
4853,1711892662186325,9990,9,0,245
4854,1711892662196330,9990,9,0,246
4855,1711892662206333,9990,9,0,247
4856,1711892662216337,9990,9,0,248
4857,1711892662226341,9990,9,0,249
4858,1711892662236345,9991,8,0,250
4859,1711892662246349,9988,11,0,251
4860,1711892662256354,9990,9,0,252
4861,1711892662266358,9991,8,0,253
4862,1711892662276362,9991,8,0,254
4863,1711892662286366,9990,9,0,255
4864,1711892662296369,9990,9,0,0
4865,1711892662306373,9990,9,0,1
4866,1711892662316377,9990,9,0,2
4867,1711892662326380,9990,9,0,3
4868,1711892662336384,9990,9,0,4
4869,1711892662346388,9990,9,0,5
4870,1711892662356393,9990,9,0,6
4871,1711892662366397,9991,8,0,7
4872,1711892662376400,9990,9,0,8
4873,1711892662386404,9990,9,0,9
4874,1711892662396408,9990,9,0,10
4875,1711892662406412,9990,9,0,11
4876,1711892662416416,9990,9,0,12
4877,1711892662426419,9990,9,0,13
4878,1711892662436423,9990,9,0,14
4879,1711892662446427,9990,9,0,15
4880,1711892662456432,9990,9,0,16
4881,1711892662466436,9991,8,0,17
4882,1711892662476439,9990,9,0,18
4883,1711892662486443,9990,9,0,19
4884,1711892662496447,9990,9,0,20
4885,1711892662506451,9990,9,0,21
4886,1711892662516455,9990,9,0,22
4887,1711892662526458,9990,9,0,23
4888,1711892662536462,9990,9,0,24
4889,1711892662546466,9990,9,0,25
4890,1711892662556471,9990,9,0,26
4891,1711892662566475,9991,8,0,27
4892,1711892662576478,9990,9,0,28
4893,1711892662586482,9990,9,0,29
4894,1711892662596486,9990,9,0,30
4895,1711892662606490,9990,9,0,31
4896,1711892662616493,9990,9,0,32
4897,1711892662626497,9990,9,0,33
4898,1711892662636501,9990,9,0,34
4899,1711892662646505,9990,9,0,35
4900,1711892662656510,9990,9,0,36
4901,1711892662666513,9991,8,0,37
4902,1711892662676517,9990,9,0,38
4903,1711892662686521,9990,9,0,39
4904,1711892662696525,9990,9,0,40
4905,1711892662706529,9990,9,0,41
4906,1711892662716533,9990,9,0,42
4907,1711892662726537,9990,9,0,43
4908,1711892662736541,9990,9,0,44
4909,1711892662746544,9990,9,0,45
4910,1711892662756549,9990,9,0,46
4911,1711892662766553,9991,8,0,47
4912,1711892662776557,9990,9,0,48
4913,1711892662786561,9990,9,0,49
4914,1711892662796565,9990,9,0,50
4915,1711892662806568,9990,9,0,51
4916,1711892662816572,9990,9,0,52
4917,1711892662826576,9990,9,0,53
4918,1711892662836580,9990,9,0,54
4919,1711892662846584,9990,9,0,55
4920,1711892662856589,9990,9,0,56
4921,1711892662866593,9991,8,0,57
4922,1711892662876596,9990,9,0,58
4923,1711892662886600,9990,9,0,59
4924,1711892662896604,9990,9,0,60
4925,1711892662906608,9990,9,0,61
4926,1711892662916611,9990,9,0,62
4927,1711892662926615,9990,9,0,63
4928,1711892662936619,9990,9,0,64
4929,1711892662946623,9990,9,0,65
4930,1711892662956627,9990,9,0,66
4931,1711892662966632,9991,8,0,67
4932,1711892662976635,9990,9,0,68
4933,1711892662986639,9990,9,0,69
4934,1711892662996643,9990,9,0,70
4935,1711892663006647,9978,21,0,71
4936,1711892663016651,9990,9,0,72
4937,1711892663026654,9990,9,0,73
4938,1711892663036658,9990,9,0,74
4939,1711892663046662,9990,9,0,75
4940,1711892663056667,9990,9,0,76
4941,1711892663066671,9991,8,0,77
4942,1711892663076674,9990,9,0,78
4943,1711892663086678,9990,9,0,79
4944,1711892663096682,9990,9,0,80
4945,1711892663106686,9990,9,0,81
4946,1711892663116689,9990,9,0,82
4947,1711892663126693,9990,9,0,83
4948,1711892663136697,9990,9,0,84
4949,1711892663146701,9990,9,0,85
4950,1711892663156706,9990,9,0,86
4951,1711892663166710,9991,8,0,87
4952,1711892663176713,9990,9,0,88
4953,1711892663186717,9990,9,0,89
4954,1711892663196721,9990,9,0,90
4955,1711892663206725,9990,9,0,91
4956,1711892663216729,9990,9,0,92
4957,1711892663226733,9990,9,0,93
4958,1711892663236736,9990,9,0,94
4959,1711892663246741,9990,9,0,95
4960,1711892663256746,9990,9,0,96
4961,1711892663266749,9991,8,0,97
4962,1711892663276753,9990,9,0,98
4963,1711892663286757,9990,9,0,99
4964,1711892663296761,9990,9,0,100
4965,1711892663306765,9990,9,0,101
4966,1711892663316768,9990,9,0,102
4967,1711892663326772,9990,9,0,103
4968,1711892663336776,9990,9,0,104
4969,1711892663346779,9990,9,0,105
4970,1711892663356784,9990,9,0,106
4971,1711892663366788,9991,8,0,107
4972,1711892663376792,9990,9,0,108
4973,1711892663386796,9990,9,0,109
4974,1711892663396799,9990,9,0,110
4975,1711892663406803,9990,9,0,111
4976,1711892663416807,9990,9,0,112
4977,1711892663426811,9990,9,0,113
4978,1711892663436814,9990,9,0,114
4979,1711892663446818,9990,9,0,115
4980,1711892663456823,9990,9,0,116
4981,1711892663466827,9990,9,0,117
4982,1711892663476831,9990,9,0,118
4983,1711892663486835,9990,9,0,119
4984,1711892663496838,9990,9,0,120
4985,1711892663506842,9990,9,0,121
4986,1711892663516846,9990,9,0,122
4987,1711892663526849,9990,9,0,123
4988,1711892663536853,9990,9,0,124
4989,1711892663546857,9990,9,0,125
4990,1711892663556868,9990,9,0,126
4991,1711892663566873,9984,15,0,127
4992,1711892663576877,9989,10,0,128
4993,1711892663586882,9990,9,0,129
4994,1711892663596886,9990,9,0,130
4995,1711892663606890,9991,8,0,131
4996,1711892663616894,9990,9,0,132
4997,1711892663626898,9990,9,0,133
4998,1711892663636901,9990,9,0,134
4999,1711892663646905,9990,9,0,135
5000,1711892663656911,9990,9,0,136
5001,1711892663666915,9991,8,0,137
5002,1711892663676919,9990,9,0,138
5003,1711892663686923,9990,9,0,139
5004,1711892663696927,9990,9,0,140
5005,1711892663706931,9990,9,0,141
5006,1711892663716935,9990,9,0,142
5007,1711892663726939,9990,9,0,143
5008,1711892663736943,9990,9,0,144
5009,1711892663746947,9990,9,0,145
5010,1711892663756953,9990,9,0,146
5011,1711892663766957,9991,8,0,147
5012,1711892663776961,9990,9,0,148
5013,1711892663786964,9990,9,0,149
5014,1711892663796969,9990,9,0,150
5015,1711892663806972,9990,9,0,151
5016,1711892663816976,9990,9,0,152
5017,1711892663826980,9990,9,0,153
5018,1711892663836984,9990,9,0,154
5019,1711892663846987,9990,9,0,155
5020,1711892663856992,9990,9,0,156
5021,1711892663866997,9990,9,0,157
5022,1711892663877001,9990,9,0,158
5023,1711892663887004,9990,9,0,159
5024,1711892663897008,9990,9,0,160
5025,1711892663907012,9991,8,0,161
5026,1711892663917015,9990,9,0,162
5027,1711892663927019,9990,9,0,163
5028,1711892663937023,9991,9,0,164
5029,1711892663947027,9990,9,0,165
5030,1711892663957032,9990,9,0,166
5031,1711892663967036,9991,8,0,167
5032,1711892663977039,9991,9,0,168
5033,1711892663987043,9991,9,0,169
5034,1711892663997047,9990,9,0,170
5035,1711892664007051,9990,9,0,171
5036,1711892664017055,9990,9,0,172
5037,1711892664027058,9990,9,0,173
5038,1711892664037062,9990,9,0,174
5039,1711892664047066,9991,8,0,175
5040,1711892664057071,9990,9,0,176
5041,1711892664067075,9991,8,0,177
5042,1711892664077078,9990,9,0,178
5043,1711892664087082,9991,8,0,179
5044,1711892664097086,9991,8,0,180
5045,1711892664107090,9991,8,0,181
5046,1711892664117094,9991,8,0,182
5047,1711892664127097,9991,9,0,183
5048,1711892664137101,9991,8,0,184
5049,1711892664147106,9991,8,0,185
5050,1711892664157111,9990,9,0,186
5051,1711892664167114,9991,8,0,187
5052,1711892664177118,9990,9,0,188
5053,1711892664187122,9991,8,0,189
5054,1711892664197126,9991,8,0,190
5055,1711892664207129,9991,8,0,191
5056,1711892664217133,9990,9,0,192
5057,1711892664227137,9990,9,0,193
5058,1711892664237140,9991,8,0,194
5059,1711892664247145,9990,9,0,195
5060,1711892664257150,9989,10,0,196
5061,1711892664267154,9991,8,0,197
5062,1711892664277157,9990,9,0,198
5063,1711892664287161,9991,8,0,199
5064,1711892664297165,9990,9,0,200
5065,1711892664307169,9990,9,0,201
5066,1711892664317173,9991,8,0,202
5067,1711892664327176,9990,9,0,203
5068,1711892664337180,9990,9,0,204
5069,1711892664347184,9990,9,0,205
5070,1711892664357189,9991,8,0,206
5071,1711892664367193,9991,8,0,207
5072,1711892664377197,9990,9,0,208
5073,1711892664387200,9991,8,0,209
5074,1711892664397204,9991,8,0,210
5075,1711892664407208,9991,8,0,211
5076,1711892664417212,9991,8,0,212
5077,1711892664427215,9991,8,0,213
5078,1711892664437219,9991,9,0,214
5079,1711892664447223,9991,8,0,215
5080,1711892664457228,9990,9,0,216
5081,1711892664467232,9991,8,0,217
5082,1711892664477235,9990,9,0,218
5083,1711892664487239,9991,8,0,219
5084,1711892664497243,9990,9,0,220
5085,1711892664507247,9991,9,0,221
5086,1711892664517250,9990,9,0,222
5087,1711892664527254,9991,8,0,223
5088,1711892664537258,9990,9,0,224
5089,1711892664547261,9990,9,0,225
5090,1711892664557266,9990,9,0,226
5091,1711892664567270,9991,8,0,227
5092,1711892664577274,9990,9,0,228
5093,1711892664587278,9990,9,0,229
5094,1711892664597282,9990,9,0,230
5095,1711892664607286,9990,9,0,231
5096,1711892664617289,9990,9,0,232
5097,1711892664627293,9990,9,0,233
5098,1711892664637297,9990,9,0,234
5099,1711892664647301,9990,9,0,235
5100,1711892664657306,9990,9,0,236
5101,1711892664667310,9991,8,0,237
5102,1711892664677314,9990,9,0,238
5103,1711892664687317,9990,9,0,239
5104,1711892664697321,9990,9,0,240
5105,1711892664707325,9990,9,0,241
5106,1711892664717329,9990,9,0,242
5107,1711892664727333,9990,9,0,243
5108,1711892664737336,9990,9,0,244
5109,1711892664747340,9990,9,0,245
5110,1711892664757345,9990,9,0,246
5111,1711892664767349,9991,8,0,247
5112,1711892664777353,9990,9,0,248
5113,1711892664787357,9990,9,0,249
5114,1711892664797361,9990,9,0,250
5115,1711892664807364,9990,9,0,251
5116,1711892664817368,9990,9,0,252
5117,1711892664827372,9990,9,0,253
5118,1711892664837376,9990,9,0,254
5119,1711892664847379,9990,9,0,255
5120,1711892664857385,9983,16,0,0
5121,1711892664867389,9991,8,0,1
5122,1711892664877392,9990,9,0,2
5123,1711892664887396,9990,9,0,3
5124,1711892664897400,9990,9,0,4
5125,1711892664907404,9990,9,0,5
5126,1711892664917408,9990,9,0,6
5127,1711892664927412,9990,9,0,7
5128,1711892664937415,9990,9,0,8
5129,1711892664947419,9990,9,0,9
5130,1711892664957424,9990,9,0,10
5131,1711892664967428,9990,9,0,11
5132,1711892664977432,9990,9,0,12
5133,1711892664987436,9990,9,0,13
5134,1711892664997439,9990,9,0,14
5135,1711892665007443,9990,9,0,15
5136,1711892665017447,9990,9,0,16
5137,1711892665027451,9990,9,0,17
5138,1711892665037454,9990,9,0,18
5139,1711892665047458,9990,9,0,19
5140,1711892665057463,9990,9,0,20
5141,1711892665067471,9990,9,0,21
5142,1711892665077476,9984,15,0,22
5143,1711892665087481,9989,10,0,23
5144,1711892665097485,9990,9,0,24
5145,1711892665107489,9990,9,0,25
5146,1711892665117493,9990,9,0,26
5147,1711892665127497,9990,9,0,27
5148,1711892665137501,9990,9,0,28
5149,1711892665147504,9990,9,0,29
5150,1711892665157510,9990,9,0,30
5151,1711892665167514,9990,9,0,31
5152,1711892665177518,9990,9,0,32
5153,1711892665187522,9990,9,0,33
5154,1711892665197525,9990,9,0,34
5155,1711892665207529,9990,9,0,35
5156,1711892665217533,9990,9,0,36
5157,1711892665227537,9990,9,0,37
5158,1711892665237540,9990,9,0,38
5159,1711892665247544,9990,9,0,39
5160,1711892665257549,9990,9,0,40
5161,1711892665267554,9991,8,0,41
5162,1711892665277558,9990,9,0,42
5163,1711892665287562,9990,9,0,43
5164,1711892665297565,9990,9,0,44
5165,1711892665307569,9990,9,0,45
5166,1711892665317573,9990,9,0,46
5167,1711892665327577,9990,9,0,47
5168,1711892665337581,9990,9,0,48
5169,1711892665347585,9990,9,0,49
5170,1711892665357590,9990,9,0,50
5171,1711892665367594,9991,9,0,51
5172,1711892665377597,9990,9,0,52
5173,1711892665387601,9990,9,0,53
5174,1711892665397605,9990,9,0,54
5175,1711892665407608,9990,9,0,55
5176,1711892665417612,9990,9,0,56
5177,1711892665427616,9990,9,0,57
5178,1711892665437620,9990,9,0,58
5179,1711892665447623,9990,9,0,59
5180,1711892665457628,9990,9,0,60
5181,1711892665467632,9991,8,0,61
5182,1711892665477636,9990,9,0,62
5183,1711892665487640,9990,9,0,63
5184,1711892665497643,9990,9,0,64
5185,1711892665507647,9990,9,0,65
5186,1711892665517651,9990,9,0,66
5187,1711892665527655,9990,9,0,67
5188,1711892665537658,9990,9,0,68
5189,1711892665547662,9990,9,0,69
5190,1711892665557667,9990,9,0,70
5191,1711892665567671,9991,8,0,71
5192,1711892665577675,9990,9,0,72
5193,1711892665587680,9990,9,0,73
5194,1711892665597684,9990,9,0,74
5195,1711892665607688,9990,9,0,75
5196,1711892665617691,9990,9,0,76
5197,1711892665627695,9990,9,0,77
5198,1711892665637699,9990,9,0,78
5199,1711892665647703,9990,9,0,79
5200,1711892665657708,9990,9,0,80
5201,1711892665667712,9991,8,0,81
5202,1711892665677716,9990,9,0,82
5203,1711892665687720,9990,9,0,83
5204,1711892665697724,9990,9,0,84
5205,1711892665707728,9990,9,0,85
5206,1711892665717732,9990,9,0,86
5207,1711892665727736,9990,9,0,87
5208,1711892665737740,9990,9,0,88
5209,1711892665747744,9990,9,0,89
5210,1711892665757749,9990,9,0,90
5211,1711892665767753,9990,9,0,91
5212,1711892665777757,9990,9,0,92
5213,1711892665787761,9990,9,0,93
5214,1711892665797765,9990,9,0,94
5215,1711892665807769,9990,9,0,95
5216,1711892665817773,9990,9,0,96
5217,1711892665827777,9990,9,0,97
5218,1711892665837780,9990,9,0,98
